id,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
9016,fctype9016,10,133,2976,247,2490,237
9017,fctype9017,12,124,2971,218,2460,240
9018,fctype9018,14,119,2965,190,2430,243
9019,fctype9019,16,118,2958,162,2400,246
9020,fctype9020,17,119,2950,134,2370,246
9021,fctype9021,17,118,2942,108,2340,247
9022,fctype9022,14,170,3144,402,201,230
9023,fctype9023,14,188,3143,417,216,220
9024,fctype9024,15,196,3146,433,228,215
9025,fctype9025,15,203,3147,450,242,211
9026,fctype9026,22,173,3136,351,295,228
9027,fctype9027,22,176,3135,342,285,226
9028,fctype9028,21,174,3134,335,277,227
9029,fctype9029,18,165,3133,331,268,233
9030,fctype9030,15,161,3129,330,256,234
9031,fctype9031,12,168,3127,330,242,230
9032,fctype9032,12,164,3127,331,228,231
9033,fctype9033,12,161,3124,335,218,232
9034,fctype9034,10,171,3122,342,212,227
9035,fctype9035,10,172,3123,351,210,227
9036,fctype9036,11,181,3121,362,210,224
9037,fctype9037,12,201,3123,376,210,215
9038,fctype9038,12,203,3126,391,212,214
9039,fctype9039,10,190,3128,408,218,220
9040,fctype9040,9,182,3129,426,228,223
9041,fctype9041,8,173,3129,446,242,225
9042,fctype9042,8,156,3126,467,256,229
9043,fctype9043,6,175,3124,488,268,223
9044,fctype9044,8,232,3124,511,277,208
9045,fctype9045,9,240,3131,534,285,203
9046,fctype9046,11,21,3080,601,300,213
9047,fctype9047,10,45,3080,603,300,223
9048,fctype9048,13,78,3073,607,301,237
9049,fctype9049,16,88,3065,577,306,242
9050,fctype9050,17,87,3054,547,313,243
9051,fctype9051,16,87,3046,518,323,242
9052,fctype9052,16,89,3037,488,335,243
9053,fctype9053,15,89,3028,459,350,242
9054,fctype9054,14,85,3021,430,362,240
9055,fctype9055,16,82,3013,400,376,240
9056,fctype9056,16,80,3003,371,391,239
9057,fctype9057,13,77,2996,342,408,236
9058,fctype9058,12,72,2991,313,426,233
9059,fctype9059,11,66,2986,285,443,231
9060,fctype9060,11,54,2980,256,457,226
9061,fctype9061,14,49,2977,228,470,225
9062,fctype9062,14,53,2970,201,484,227
9063,fctype9063,9,68,2964,175,497,230
9064,fctype9064,7,88,2959,150,510,231
9065,fctype9065,6,72,2957,127,525,227
9066,fctype9066,10,59,2954,108,541,228
9067,fctype9067,14,56,2948,95,558,228
9068,fctype9068,19,66,2941,85,576,235
9069,fctype9069,17,79,2927,67,595,240
9070,fctype9070,11,94,2923,60,616,237
9071,fctype9071,10,107,2917,42,636,237
9072,fctype9072,8,123,2913,30,658,234
9073,fctype9073,7,135,2910,30,679,231
9074,fctype9074,7,132,2908,0,700,232
9075,fctype9075,10,123,2905,0,721,237
9076,fctype9076,10,120,2900,0,743,238
9077,fctype9077,17,109,2378,175,810,247
9078,fctype9078,17,110,2369,162,840,246
9079,fctype9079,16,121,2362,150,870,246
9080,fctype9080,16,129,2354,127,900,245
9081,fctype9081,18,133,2347,108,930,245
9082,fctype9082,22,129,2340,85,960,250
9083,fctype9083,25,131,2328,67,990,251
9084,fctype9084,26,134,2317,42,1020,250
9085,fctype9085,11,359,2298,30,1140,203
9086,fctype9086,10,284,2304,30,1380,191
9087,fctype9087,26,249,2328,30,1410,157
9088,fctype9088,24,235,2340,42,1425,171
9089,fctype9089,23,230,2350,67,1441,178
9090,fctype9090,25,244,2373,108,1473,162
9091,fctype9091,22,248,2384,127,1489,168
9092,fctype9092,21,261,2395,150,1507,164
9093,fctype9093,21,276,2406,170,1503,160
9094,fctype9094,16,308,2426,170,1443,176
9095,fctype9095,15,325,2432,150,1413,181
9096,fctype9096,17,330,2436,127,1383,177
9097,fctype9097,19,334,2441,108,1353,175
9098,fctype9098,19,341,2445,85,1323,177
9099,fctype9099,21,336,2448,67,1293,168
9100,fctype9100,23,335,2455,60,1263,163
9101,fctype9101,21,342,2458,60,1233,172
9102,fctype9102,20,331,2466,85,1173,167
9103,fctype9103,19,330,2472,108,1144,170
9104,fctype9104,18,329,2477,134,1114,173
9105,fctype9105,18,331,2482,162,1084,175
9106,fctype9106,17,336,2487,190,1054,181
9107,fctype9107,14,355,2490,218,1024,197
9108,fctype9108,14,18,2488,216,994,208
9109,fctype9109,14,23,2485,192,964,211
9110,fctype9110,14,351,2483,150,904,195
9111,fctype9111,16,353,2484,134,875,191
9112,fctype9112,18,359,2486,124,845,191
9113,fctype9113,18,28,2482,120,785,210
9114,fctype9114,16,48,2477,120,755,225
9115,fctype9115,19,76,2469,120,726,240
9116,fctype9116,21,88,2456,124,696,246
9117,fctype9117,21,91,2445,134,666,247
9118,fctype9118,23,95,2432,150,636,249
9119,fctype9119,23,98,2418,162,607,250
9120,fctype9120,23,97,2406,175,577,250
9121,fctype9121,21,94,2393,192,547,248
9122,fctype9122,17,92,2382,212,518,245
9123,fctype9123,15,90,2374,218,488,242
9124,fctype9124,15,90,2366,228,459,242
9125,fctype9125,16,94,2358,212,430,243
9126,fctype9126,13,97,2349,192,400,241
9127,fctype9127,11,92,2344,175,371,237
9128,fctype9128,25,346,2454,201,552,164
9129,fctype9129,24,349,2459,228,564,168
9130,fctype9130,22,348,2459,256,577,172
9131,fctype9131,22,342,2464,255,592,170
9132,fctype9132,20,342,2467,234,607,176
9133,fctype9133,19,328,2471,212,624,172
9134,fctype9134,17,321,2478,192,618,175
9135,fctype9135,12,320,2483,170,595,190
9136,fctype9136,7,310,2485,150,573,201
9137,fctype9137,0,315,2489,127,552,217
9138,fctype9138,11,131,2483,95,511,238
9139,fctype9139,15,129,2476,90,492,243
9140,fctype9140,15,129,2470,85,474,243
9141,fctype9141,13,128,2465,67,458,241
9142,fctype9142,12,111,2451,42,418,240
9143,fctype9143,11,99,2445,30,408,239
9144,fctype9144,9,51,2430,0,391,225
9145,fctype9145,11,41,2424,0,391,222
9146,fctype9146,11,48,2419,0,395,224
9147,fctype9147,7,11,2412,0,408,213
9148,fctype9148,12,13,2412,0,418,208
9149,fctype9149,16,356,2407,67,474,192
9150,fctype9150,13,355,2406,108,511,198
9151,fctype9151,12,354,2410,127,531,200
9152,fctype9152,10,330,2408,170,573,195
9153,fctype9153,10,309,2413,192,595,193
9154,fctype9154,7,287,2418,216,618,200
9155,fctype9155,15,254,2428,268,666,183
9156,fctype9156,19,287,2453,351,741,164
9157,fctype9157,17,295,2474,408,793,169
9158,fctype9158,12,305,2482,437,819,187
9159,fctype9159,4,319,2484,466,845,208
9160,fctype9160,3,252,2484,495,872,213
9161,fctype9161,4,152,2489,524,875,224
9162,fctype9162,15,86,2478,531,815,240
9163,fctype9163,20,80,2457,488,755,242
9164,fctype9164,19,68,2434,450,696,236
9165,fctype9165,20,65,2426,433,666,235
9166,fctype9166,21,63,2414,417,636,233
9167,fctype9167,20,52,2405,402,607,226
9168,fctype9168,21,45,2397,390,577,221
9169,fctype9169,21,45,2388,362,547,220
9170,fctype9170,19,40,2380,335,518,218
9171,fctype9171,17,32,2375,309,488,214
9172,fctype9172,19,30,2371,283,459,211
9173,fctype9173,20,24,2366,256,430,205
9174,fctype9174,22,25,2363,228,400,204
9175,fctype9175,23,35,2350,175,342,210
9176,fctype9176,24,36,2342,150,313,211
9177,fctype9177,23,38,2335,127,285,213
9178,fctype9178,24,44,2326,108,256,218
9179,fctype9179,21,41,2316,90,228,217
9180,fctype9180,18,36,2311,60,201,215
9181,fctype9181,20,50,2305,30,175,224
9182,fctype9182,22,56,2294,0,150,228
9183,fctype9183,21,196,3342,319,3144,210
9184,fctype9184,28,138,3339,339,3121,249
9185,fctype9185,36,128,3319,361,3097,251
9186,fctype9186,33,134,3304,384,3073,250
9187,fctype9187,15,121,3130,300,2823,245
9188,fctype9188,12,135,3128,277,2801,238
9189,fctype9189,18,119,3123,255,2780,248
9190,fctype9190,27,111,3111,228,2758,254
9191,fctype9191,30,114,3093,201,2737,254
9192,fctype9192,26,124,3078,175,2715,253
9193,fctype9193,23,131,3068,150,2694,250
9194,fctype9194,22,131,3058,127,2673,249
9195,fctype9195,20,132,3048,108,2652,248
9196,fctype9196,17,133,3041,85,2632,245
9197,fctype9197,13,130,3035,60,2611,240
9198,fctype9198,7,127,3032,30,2591,232
9199,fctype9199,8,337,3028,67,2455,203
9200,fctype9200,12,310,3031,85,2436,186
9201,fctype9201,17,304,3038,108,2418,170
9202,fctype9202,19,308,3045,134,2400,164
9203,fctype9203,20,309,3053,162,2382,161
9204,fctype9204,24,296,3063,190,2364,144
9205,fctype9205,21,293,3080,180,2347,156
9206,fctype9206,14,297,3087,150,2330,180
9207,fctype9207,8,310,3094,120,2313,197
9208,fctype9208,6,340,3093,90,2297,208
9209,fctype9209,8,313,3095,60,2280,199
9210,fctype9210,12,299,3099,30,2264,187
9211,fctype9211,14,300,3107,0,2248,180
9212,fctype9212,15,306,3113,0,2233,177
9213,fctype9213,19,302,3121,30,2218,163
9214,fctype9214,21,305,3132,60,2203,159
9215,fctype9215,20,310,3139,85,2188,163
9216,fctype9216,19,306,3146,108,2174,164
9217,fctype9217,16,303,3153,127,2160,174
9218,fctype9218,14,296,3157,150,2147,179
9219,fctype9219,22,287,3164,175,2133,152
9220,fctype9220,34,285,3180,201,2120,108
9221,fctype9221,36,289,3205,228,2106,101
9222,fctype9222,27,303,3224,256,2093,134
9223,fctype9223,23,320,3233,285,2081,154
9224,fctype9224,24,325,3241,313,2068,155
9225,fctype9225,23,318,3248,339,2056,154
9226,fctype9226,19,310,3258,361,2045,164
9227,fctype9227,11,312,3264,382,2033,189
9228,fctype9228,11,285,3266,404,2022,188
9229,fctype9229,24,271,3275,426,2012,149
9230,fctype9230,31,271,3295,450,2002,125
9231,fctype9231,29,276,3313,474,1992,131
9232,fctype9232,24,284,3328,499,1983,145
9233,fctype9233,19,298,3339,525,1974,163
9234,fctype9234,17,310,3346,551,1966,171
9235,fctype9235,17,315,3353,576,1958,174
9236,fctype9236,13,331,3359,592,1950,188
9237,fctype9237,12,334,3361,577,1920,193
9238,fctype9238,12,318,3366,564,1890,187
9239,fctype9239,7,323,3372,552,1860,202
9240,fctype9240,9,77,3372,541,1830,232
9241,fctype9241,15,93,3362,532,1800,242
9242,fctype9242,13,103,3355,524,1770,242
9243,fctype9243,16,107,3349,518,1740,246
9244,fctype9244,22,102,3339,514,1710,251
9245,fctype9245,26,98,3324,511,1680,251
9246,fctype9246,23,94,3308,503,1650,249
9247,fctype9247,23,92,3298,495,1620,249
9248,fctype9248,19,94,3282,484,1590,246
9249,fctype9249,14,95,3278,470,1560,242
9250,fctype9250,17,94,3267,457,1530,245
9251,fctype9251,11,99,3259,446,1500,238
9252,fctype9252,14,98,3256,437,1470,242
9253,fctype9253,14,98,3244,430,1440,242
9254,fctype9254,4,118,3241,424,1410,226
9255,fctype9255,2,146,3242,421,1380,221
9256,fctype9256,3,121,3241,420,1350,224
9257,fctype9257,12,94,3240,395,1320,239
9258,fctype9258,17,89,3227,365,1290,244
9259,fctype9259,23,87,3220,335,1260,246
9260,fctype9260,22,86,3200,306,1230,246
9261,fctype9261,14,87,3194,277,1200,240
9262,fctype9262,16,93,3186,247,1170,244
9263,fctype9263,13,101,3177,218,1140,242
9264,fctype9264,14,104,3173,190,1110,242
9265,fctype9265,22,97,3165,162,1080,249
9266,fctype9266,29,94,3149,134,1050,250
9267,fctype9267,23,94,3129,108,1020,249
9268,fctype9268,18,93,3122,85,990,246
9269,fctype9269,22,92,3108,67,960,248
9270,fctype9270,20,95,3096,60,930,247
9271,fctype9271,16,100,3086,42,900,245
9272,fctype9272,12,106,3078,30,870,241
9273,fctype9273,10,114,3073,30,840,238
9274,fctype9274,14,109,3068,0,810,243
9275,fctype9275,18,106,3058,0,780,247
9276,fctype9276,14,111,3049,0,750,243
9277,fctype9277,10,121,3045,0,720,237
9278,fctype9278,12,113,3041,0,690,241
9279,fctype9279,20,103,3033,0,660,249
9280,fctype9280,24,100,3019,0,630,251
9281,fctype9281,19,102,3006,30,600,248
9282,fctype9282,14,106,3000,30,570,243
9283,fctype9283,11,115,2993,42,540,239
9284,fctype9284,18,110,2990,60,510,248
9285,fctype9285,23,111,2975,67,480,252
9286,fctype9286,19,119,2967,60,450,249
9287,fctype9287,21,116,2958,60,420,250
9288,fctype9288,23,113,2947,60,390,252
9289,fctype9289,24,113,2935,60,360,253
9290,fctype9290,25,115,2922,67,330,253
9291,fctype9291,26,116,2909,67,300,254
9292,fctype9292,26,119,2895,42,270,253
9293,fctype9293,26,125,2883,30,240,252
9294,fctype9294,26,132,2871,30,210,251
9295,fctype9295,26,136,2861,30,180,250
9296,fctype9296,27,137,2851,30,150,249
9297,fctype9297,28,137,2840,30,120,249
9298,fctype9298,1,117,2980,192,811,220
9299,fctype9299,5,49,2979,170,841,222
9300,fctype9300,8,38,2976,150,871,220
9301,fctype9301,12,344,2974,108,930,196
9302,fctype9302,13,342,2977,95,960,192
9303,fctype9303,14,38,2977,85,1020,219
9304,fctype9304,15,57,2970,67,1050,229
9305,fctype9305,14,59,2963,42,1080,230
9306,fctype9306,12,47,2956,30,1110,224
9307,fctype9307,8,11,2953,30,1140,212
9308,fctype9308,6,336,2955,30,1170,207
9309,fctype9309,2,349,2956,0,1200,215
9310,fctype9310,1,135,2956,0,1230,220
9311,fctype9311,3,211,2956,30,1260,217
9312,fctype9312,5,229,2958,30,1290,213
9313,fctype9313,6,225,2960,42,1320,212
9314,fctype9314,6,204,2962,67,1348,217
9315,fctype9315,8,168,2963,85,1374,227
9316,fctype9316,10,142,2960,95,1398,235
9317,fctype9317,11,133,2955,67,1423,237
9318,fctype9318,12,128,2950,42,1448,239
9319,fctype9319,12,130,2946,30,1473,240
9320,fctype9320,2,241,2941,30,1758,214
9321,fctype9321,2,198,2943,42,1784,218
9322,fctype9322,1,79,2942,30,1811,220
9323,fctype9323,2,14,2941,30,1838,217
9324,fctype9324,3,5,2940,30,1865,216
9325,fctype9325,2,11,2940,30,1892,217
9326,fctype9326,11,275,2943,0,2001,189
9327,fctype9327,16,277,2952,30,2029,174
9328,fctype9328,14,282,2961,60,2056,181
9329,fctype9329,8,296,2967,90,2084,197
9330,fctype9330,9,65,2967,150,2139,229
9331,fctype9331,16,77,2960,180,2167,238
9332,fctype9332,21,82,2950,210,2195,243
9333,fctype9333,23,83,2937,180,2223,245
9334,fctype9334,22,83,2925,150,2251,244
9335,fctype9335,17,81,2914,120,2279,241
9336,fctype9336,9,75,2907,90,2307,232
9337,fctype9337,4,58,2905,60,2335,223
9338,fctype9338,3,31,2903,30,2363,219
9339,fctype9339,6,309,2903,0,2391,203
9340,fctype9340,13,301,2908,30,2420,184
9341,fctype9341,15,305,2915,60,2448,178
9342,fctype9342,15,306,2921,90,2476,178
9343,fctype9343,15,299,2928,120,2505,175
9344,fctype9344,16,289,2936,150,2533,173
9345,fctype9345,16,281,2944,124,2561,175
9346,fctype9346,16,275,2953,95,2590,176
9347,fctype9347,15,275,2962,67,2618,178
9348,fctype9348,11,285,2970,42,2647,189
9349,fctype9349,8,297,2973,30,2676,198
9350,fctype9350,11,276,2975,0,2704,190
9351,fctype9351,19,260,2983,30,2733,171
9352,fctype9352,22,250,2995,42,2761,167
9353,fctype9353,20,239,3007,67,2790,179
9354,fctype9354,17,223,3015,85,2819,195
9355,fctype9355,16,208,3020,108,2848,207
9356,fctype9356,15,200,3023,127,2876,213
9357,fctype9357,13,198,3025,150,2905,215
9358,fctype9358,11,198,3027,170,2934,217
9359,fctype9359,8,196,3028,192,2963,219
9360,fctype9360,4,190,3030,212,2992,220
9361,fctype9361,2,135,3029,234,3021,222
9362,fctype9362,5,279,3028,283,3078,207
9363,fctype9363,7,270,3033,309,3107,202
9364,fctype9364,6,261,3037,335,3136,206
9365,fctype9365,4,248,3039,362,3165,211
9366,fctype9366,4,230,3041,390,3194,214
9367,fctype9367,3,195,3042,418,3223,219
9368,fctype9368,1,198,3042,446,3252,218
9369,fctype9369,3,328,3043,474,3282,212
9370,fctype9370,6,340,3044,497,3311,208
9371,fctype9371,7,356,3045,485,3340,209
9372,fctype9372,8,357,3045,466,3360,207
9373,fctype9373,7,352,3046,459,3330,208
9374,fctype9374,4,40,3046,451,3270,220
9375,fctype9375,6,79,3043,450,3240,228
9376,fctype9376,5,88,3039,450,3210,228
9377,fctype9377,3,86,3037,451,3180,224
9378,fctype9378,3,75,3035,454,3150,223
9379,fctype9379,3,68,3034,459,3120,222
9380,fctype9380,2,63,3033,466,3090,221
9381,fctype9381,3,66,3032,474,3060,222
9382,fctype9382,3,51,3030,466,3030,221
9383,fctype9383,3,27,3029,459,3000,218
9384,fctype9384,4,22,3028,454,2970,217
9385,fctype9385,6,21,3027,451,2940,216
9386,fctype9386,7,20,3026,450,2910,215
9387,fctype9387,8,27,3025,450,2880,217
9388,fctype9388,9,30,3022,451,2850,218
9389,fctype9389,9,37,3020,454,2820,220
9390,fctype9390,10,53,3016,459,2790,226
9391,fctype9391,11,66,3011,446,2760,231
9392,fctype9392,13,73,3005,424,2730,235
9393,fctype9393,9,77,2992,384,2670,232
9394,fctype9394,5,82,2990,361,2640,227
9395,fctype9395,6,97,2987,339,2610,229
9396,fctype9396,7,105,2984,319,2580,233
9397,fctype9397,8,114,2979,297,2550,233
9398,fctype9398,8,125,2976,272,2520,234
9399,fctype9399,9,125,2972,242,2490,236
9400,fctype9400,11,117,2968,212,2460,239
9401,fctype9401,13,110,2962,182,2430,243
9402,fctype9402,15,108,2954,153,2400,245
9403,fctype9403,15,107,2946,124,2370,245
9404,fctype9404,14,103,2938,95,2340,243
9405,fctype9405,17,172,3137,351,201,229
9406,fctype9406,17,176,3137,362,216,227
9407,fctype9407,15,175,3136,376,228,227
9408,fctype9408,15,184,3136,391,242,222
9409,fctype9409,15,200,3137,408,256,213
9410,fctype9410,15,213,3141,426,268,205
9411,fctype9411,15,225,3146,443,283,198
9412,fctype9412,15,224,3153,458,300,199
9413,fctype9413,25,139,3134,350,331,248
9414,fctype9414,21,156,3126,335,330,239
9415,fctype9415,20,171,3124,323,323,229
9416,fctype9416,20,175,3123,313,313,227
9417,fctype9417,19,179,3122,306,306,224
9418,fctype9418,17,174,3123,301,295,228
9419,fctype9419,16,171,3121,300,283,229
9420,fctype9420,15,172,3122,300,268,229
9421,fctype9421,16,165,3119,301,256,232
9422,fctype9422,15,170,3117,306,247,230
9423,fctype9423,14,177,3117,313,242,226
9424,fctype9424,14,172,3116,323,240,228
9425,fctype9425,13,181,3114,335,240,224
9426,fctype9426,14,197,3116,350,240,216
9427,fctype9427,14,200,3118,366,242,214
9428,fctype9428,14,187,3121,384,247,221
9429,fctype9429,15,179,3120,404,256,225
9430,fctype9430,13,190,3121,424,268,219
9431,fctype9431,9,177,3122,446,283,225
9432,fctype9432,6,192,3121,469,295,220
9433,fctype9433,8,244,3124,492,306,204
9434,fctype9434,8,243,3128,516,313,205
9435,fctype9435,8,240,3130,509,323,205
9436,fctype9436,7,72,3086,631,330,228
9437,fctype9437,10,94,3082,633,330,236
9438,fctype9438,15,96,3074,612,331,242
9439,fctype9439,16,91,3065,582,335,243
9440,fctype9440,16,88,3057,553,342,242
9441,fctype9441,16,88,3048,524,351,242
9442,fctype9442,16,88,3039,495,362,242
9443,fctype9443,15,87,3030,466,376,241
9444,fctype9444,13,86,3023,437,390,239
9445,fctype9445,14,80,3016,408,402,238
9446,fctype9446,16,76,3008,379,417,238
9447,fctype9447,14,77,3000,351,433,237
9448,fctype9448,11,81,2993,323,450,235
9449,fctype9449,10,83,2987,295,469,235
9450,fctype9450,8,83,2983,268,484,231
9451,fctype9451,9,77,2980,242,497,232
9452,fctype9452,12,71,2973,216,510,233
9453,fctype9453,13,63,2966,192,524,231
9454,fctype9454,9,47,2959,170,537,224
9455,fctype9455,8,35,2958,150,551,219
9456,fctype9456,9,49,2956,134,566,224
9457,fctype9457,12,50,2952,124,582,225
9458,fctype9458,20,63,2947,108,600,233
9459,fctype9459,22,67,2932,95,618,236
9460,fctype9460,15,70,2924,85,638,235
9461,fctype9461,11,79,2917,67,658,235
9462,fctype9462,8,83,2912,60,679,231
9463,fctype9463,6,95,2909,42,700,229
9464,fctype9464,7,111,2907,30,721,233
9465,fctype9465,10,117,2902,30,743,237
9466,fctype9466,9,117,2898,30,764,236
9467,fctype9467,6,108,2894,0,785,231
9468,fctype9468,5,84,2892,0,806,227
9469,fctype9469,6,74,2889,0,828,228
9470,fctype9470,19,125,2373,150,811,248
9471,fctype9471,22,126,2364,134,841,250
9472,fctype9472,22,133,2353,124,871,249
9473,fctype9473,21,141,2346,108,900,246
9474,fctype9474,23,141,2339,85,930,246
9475,fctype9475,26,136,2330,67,960,249
9476,fctype9476,26,133,2318,42,990,250
9477,fctype9477,19,129,2308,30,1020,248
9478,fctype9478,4,97,2298,0,1050,226
9479,fctype9479,23,345,2308,30,1110,168
9480,fctype9480,26,356,2310,42,1140,169
9481,fctype9481,23,25,2306,0,1200,201
9482,fctype9482,16,325,2302,30,1315,179
9483,fctype9483,16,303,2313,0,1370,174
9484,fctype9484,16,266,2323,0,1384,177
9485,fctype9485,18,239,2331,30,1399,183
9486,fctype9486,22,237,2342,42,1415,175
9487,fctype9487,25,245,2353,67,1431,160
9488,fctype9488,26,252,2368,85,1448,153
9489,fctype9489,26,275,2395,127,1482,141
9490,fctype9490,25,285,2410,150,1500,144
9491,fctype9491,21,292,2423,175,1475,156
9492,fctype9492,17,303,2432,192,1445,169
9493,fctype9493,16,316,2438,170,1415,175
9494,fctype9494,17,323,2444,150,1385,173
9495,fctype9495,18,329,2450,127,1355,175
9496,fctype9496,18,335,2454,108,1325,177
9497,fctype9497,20,330,2458,95,1296,167
9498,fctype9498,22,330,2465,90,1266,163
9499,fctype9499,23,342,2470,90,1236,167
9500,fctype9500,23,344,2472,95,1206,167
9501,fctype9501,22,339,2477,108,1176,168
9502,fctype9502,19,336,2481,127,1146,173
9503,fctype9503,18,332,2486,150,1116,176
9504,fctype9504,16,331,2491,175,1087,181
9505,fctype9505,13,336,2495,201,1057,190
9506,fctype9506,12,355,2496,228,1027,201
9507,fctype9507,13,15,2495,234,997,208
9508,fctype9508,15,18,2492,212,967,207
9509,fctype9509,17,351,2491,175,908,187
9510,fctype9510,17,351,2493,162,878,188
9511,fctype9511,16,359,2495,153,849,195
9512,fctype9512,15,27,2494,150,819,212
9513,fctype9513,16,61,2489,150,789,231
9514,fctype9514,19,86,2480,150,760,244
9515,fctype9515,22,98,2468,150,730,249
9516,fctype9516,23,102,2455,153,700,251
9517,fctype9517,23,105,2444,162,671,251
9518,fctype9518,24,104,2431,175,641,252
9519,fctype9519,23,102,2417,190,612,251
9520,fctype9520,22,99,2405,201,582,250
9521,fctype9521,20,97,2393,216,553,248
9522,fctype9522,17,95,2383,234,524,245
9523,fctype9523,15,94,2375,234,495,242
9524,fctype9524,16,94,2367,212,466,244
9525,fctype9525,16,94,2357,192,437,244
9526,fctype9526,12,93,2349,170,408,239
9527,fctype9527,10,95,2344,150,379,237
9528,fctype9528,25,346,2468,212,524,164
9529,fctype9529,23,353,2472,242,537,173
9530,fctype9530,22,351,2471,255,551,175
9531,fctype9531,21,346,2476,234,566,174
9532,fctype9532,16,335,2479,192,598,181
9533,fctype9533,13,328,2484,170,600,187
9534,fctype9534,9,335,2486,150,576,200
9535,fctype9535,5,342,2488,127,553,209
9536,fctype9536,4,69,2487,108,531,224
9537,fctype9537,9,104,2484,85,509,235
